X, Y, Z, Red, Green, Blue, Gray,
107.1319167,296.0702984,95.906354,0.018485077,4.732179688,187.438,96.87425404,
107.1319167,296.0702984,95.933808,0.000418747,0.107199219,27.443,2.194516066,
107.1319167,296.0702984,95.941129,0.000445343,0.114007813,29.186,2.333897383,
107.1319167,296.0702984,95.959432,0.000423279,0.108359375,27.74,2.218266066,
107.1319167,296.0702984,96.023491,0.00044075,0.112832031,28.885,2.309827517,
107.1319167,296.0702984,96.042709,0.004118423,1.054316406,13.905,21.583313,
107.1319167,296.0702984,96.170828,0.001293442,0.331121094,84.767,6.778506116,
107.1319167,296.0702984,96.18547,0.000880371,0.225375,57.696,4.613737526,
107.1319167,296.0702984,96.196451,0.001552185,0.397359375,101.724,8.134495218,
107.1319167,296.0702984,96.332806,0.000632568,0.1619375,41.456,3.315084285,
107.117,296.0703067,95.77,0.037760422,9.666667969,170.667,197.8900444,
107.117,296.0703067,95.796037,0.000591995,0.151550781,38.797,3.102453806,
107.117,296.0703067,95.802321,0.000612839,0.156886719,40.163,3.211687816,
107.117,296.0703067,95.809504,0.000447983,0.114683594,29.359,2.347731559,
107.117,296.0703067,95.849905,0.000539078,0.138003906,35.329,2.825130565,
107.117,296.0703067,95.856189,0.000584747,0.149695313,38.322,3.064469798,
107.117,296.0703067,95.87235,0.000429886,0.110050781,28.173,2.252891489,
107.117,296.0703067,95.879532,0.00055011,0.140828125,36.052,2.882946223,
107.117,296.0703067,95.906467,0.018490204,4.733492188,187.774,96.90112273,
107.117,296.0703067,95.932503,0.000408356,0.104539063,26.762,2.140058993,
107.117,296.0703067,96.042035,0.003943756,1.009601563,2.458,20.66793839,
107.117,296.0703067,96.112962,0.000586472,0.150136719,38.435,3.073505994,
107.117,296.0703067,96.171319,0.001533829,0.392660156,100.521,8.03829572,
107.117,296.0703067,96.183888,0.000886185,0.226863281,58.077,4.644204699,
107.117,296.0703067,96.196458,0.003435333,0.879445313,225.138,18.00346019,
107.117,296.0703067,96.308683,0.000524689,0.134320313,34.386,2.749722313,
107.117,296.0703067,96.332026,0.001421844,0.363992188,93.182,7.451422805,
107.1020833,296.0703151,95.77,0.038197891,9.778660156,199.337,200.1826792,
107.1020833,296.0703151,95.796475,0.000703644,0.180132813,46.114,3.687567462,
107.1020833,296.0703151,95.803779,0.000507156,0.129832031,33.237,2.657840997,
107.1020833,296.0703151,95.811082,0.000415222,0.106296875,27.212,2.176043843,
107.1020833,296.0703151,95.824776,0.000418182,0.107054688,27.406,2.191557311,
107.1020833,296.0703151,95.85399,0.000623749,0.159679688,40.878,3.268863744,
107.1020833,296.0703151,95.877726,0.000441788,0.113097656,28.953,2.315265228,
107.1020833,296.0703151,95.90694,0.018647995,4.773886719,198.115,97.72805457,
107.1020833,296.0703151,95.934328,0.000617493,0.158078125,40.468,3.236077548,
107.1020833,296.0703151,96.042966,0.004039108,1.034011719,8.707,21.16764801,
107.1020833,296.0703151,96.175341,0.002772614,0.709789063,181.706,14.53036243,
107.1020833,296.0703151,96.196339,0.002697174,0.690476563,176.762,14.13500888,
107.1020833,296.0703151,96.311368,0.001134415,0.290410156,74.345,5.945096998,
107.1020833,296.0703151,96.332365,0.001115326,0.285523438,73.094,5.845059116,
107.1020833,296.0703151,96.472957,0.000395233,0.101179688,25.902,2.071287947,
107.0871667,296.0703234,95.77,0.03736055,9.564300781,144.461,195.7944467,
107.0871667,296.0703234,95.796495,0.000645157,0.165160156,42.281,3.381056509,
107.0871667,296.0703234,95.802677,0.000495148,0.126757813,32.45,2.594907493,
107.0871667,296.0703234,95.809743,0.000609421,0.156011719,39.939,3.193775358,
107.0871667,296.0703234,95.817691,0.000479233,0.122683594,31.407,2.511502608,
107.0871667,296.0703234,95.846836,0.000569641,0.145828125,37.332,2.985303129,
107.0871667,296.0703234,95.857434,0.00059581,0.152527344,39.047,3.122445389,
107.0871667,296.0703234,95.866266,0.000500702,0.128179688,32.814,2.624015238,
107.0871667,296.0703234,95.880397,0.000562866,0.14409375,36.888,2.949798077,
107.0871667,296.0703234,95.906892,0.01868541,4.783464844,200.567,97.92413202,
107.0871667,296.0703234,96.043783,0.003981583,1.019285156,4.937,20.86617493,
107.0871667,296.0703234,96.178909,0.000846741,0.216765625,55.492,4.437491729,
107.0871667,296.0703234,96.189507,0.000735519,0.188292969,48.203,3.854617131,
107.0871667,296.0703234,96.196572,0.000767532,0.196488281,50.301,4.022386496,
107.0871667,296.0703234,96.329048,0.00039563,0.10128125,25.928,2.073367072,
107.07225,296.0703317,95.77,0.036765106,9.411867188,105.438,192.6739205,
107.07225,296.0703317,95.795376,0.000642761,0.164546875,42.124,3.368501795,
107.07225,296.0703317,95.802376,0.000566635,0.145058594,37.135,2.969549761,
107.07225,296.0703317,95.816377,0.000447372,0.114527344,29.319,2.344532906,
107.07225,296.0703317,95.824252,0.000585541,0.149898438,38.374,3.068628047,
107.07225,296.0703317,95.857503,0.000517319,0.132433594,33.903,2.711098574,
107.07225,296.0703317,95.880253,0.000661728,0.169402344,43.367,3.467899946,
107.07225,296.0703317,95.906504,0.018167816,4.650960938,166.646,95.21159405,
107.07225,296.0703317,95.932755,0.000437469,0.111992188,28.67,2.292634756,
107.07225,296.0703317,96.043883,0.004125061,1.056015625,14.34,21.61809836,
107.07225,296.0703317,96.119135,0.00157843,0.404078125,103.444,8.27203731,
107.07225,296.0703317,96.178636,0.000815796,0.20884375,53.464,4.275320006,
107.07225,296.0703317,96.192637,0.000948776,0.242886719,62.179,4.972226595,
107.07225,296.0703317,96.253888,0.000575241,0.147261719,37.699,3.014650773,
107.0573333,296.0703401,95.77,0.017829956,4.56446875,144.504,93.44097952,
107.0573333,296.0703401,95.801498,0.000529602,0.135578125,34.708,2.775471472,
107.0573333,296.0703401,95.816797,0.003678268,0.941636719,241.059,19.27660417,
107.0573333,296.0703401,95.846494,0.000256516,0.065667969,16.811,1.344314017,
107.0573333,296.0703401,95.867193,0.000234192,0.059953125,15.348,1.227323273,
107.0573333,296.0703401,95.90769,0.005111984,1.308667969,79.019,26.79024078,
107.0573333,296.0703401,96.014782,0.000244781,0.062664063,16.042,1.282819908,
107.0573333,296.0703401,96.04358,0.001023254,0.261953125,67.06,5.362542265,
107.0573333,296.0703401,96.072378,0.000304214,0.077878906,19.937,1.594288773,
107.0573333,296.0703401,96.101176,0.000321259,0.082242188,21.054,1.683611167,
107.0573333,296.0703401,96.117375,0.00066037,0.169054688,43.278,3.460782943,
107.0573333,296.0703401,96.147073,0.000217712,0.055734375,14.268,1.140959634,
107.0573333,296.0703401,96.254165,0.000313828,0.080339844,20.567,1.644667563,
107.0424167,296.0703484,95.77,0.017829956,4.56446875,144.504,93.44097952,
107.0424167,296.0703484,95.801498,0.000529602,0.135578125,34.708,2.775471472,
107.0424167,296.0703484,95.816797,0.003678268,0.941636719,241.059,19.27660417,
107.0424167,296.0703484,95.846494,0.000256516,0.065667969,16.811,1.344314017,
107.0424167,296.0703484,95.867193,0.000234192,0.059953125,15.348,1.227323273,
107.0424167,296.0703484,95.90769,0.005111984,1.308667969,79.019,26.79024078,
107.0424167,296.0703484,96.014782,0.000244781,0.062664063,16.042,1.282819908,
107.0424167,296.0703484,96.04358,0.001023254,0.261953125,67.06,5.362542265,
107.0424167,296.0703484,96.072378,0.000304214,0.077878906,19.937,1.594288773,
107.0424167,296.0703484,96.101176,0.000321259,0.082242188,21.054,1.683611167,
107.0424167,296.0703484,96.117375,0.00066037,0.169054688,43.278,3.460782943,
107.0424167,296.0703484,96.147073,0.000217712,0.055734375,14.268,1.140959634,
107.0424167,296.0703484,96.254165,0.000313828,0.080339844,20.567,1.644667563,
107.0275,296.0703567,95.77,0.009793839,2.507222656,129.849,51.32631062,
107.0275,296.0703567,95.78994,0.000210709,0.053941406,13.809,1.104255087,
107.0275,296.0703567,95.796285,0.000214432,0.054894531,14.053,1.123766872,
107.0275,296.0703567,95.803536,0.000125427,0.032109375,8.22,0.657323254,
107.0275,296.0703567,95.810787,0.000126297,0.032332031,8.277,0.661881335,
107.0275,296.0703567,95.818038,0.000119751,0.03065625,7.848,0.627575778,
107.0275,296.0703567,95.825289,0.000137665,0.035242188,9.022,0.721456253,
107.0275,296.0703567,95.84523,0.000138474,0.035449219,9.075,0.725694468,
107.0275,296.0703567,95.96306,0.000415771,0.1064375,27.248,2.178922631,
107.0275,296.0703567,96.025601,0.000610794,0.156363281,40.029,3.200972328,
107.0275,296.0703567,96.045541,0.000746353,0.191066406,48.913,3.911393227,
107.0275,296.0703567,96.07092,0.000428024,0.109574219,28.051,2.243135596,
107.0275,296.0703567,96.102644,0.000148239,0.037949219,9.715,0.776872921,
107.0125833,296.0703651,95.77,0.02148912,5.501214844,128.311,112.6174658,
107.0125833,296.0703651,95.787663,0.000994812,0.254671875,65.196,5.213485021,
107.0125833,296.0703651,95.795612,0.000309784,0.079304688,20.302,1.623476485,
107.0125833,296.0703651,95.816808,0.001568817,0.401617188,102.814,8.221658521,
107.0125833,296.0703651,95.830939,0.000242996,0.062207031,15.925,1.273463847,
107.0125833,296.0703651,95.851252,0.00034288,0.087777344,22.471,1.79692346,
107.0125833,296.0703651,95.906008,0.006991608,1.789851563,202.202,36.64073353,
107.0125833,296.0703651,95.930737,0.000379456,0.097140625,24.868,1.988602759,
107.0125833,296.0703651,96.042017,0.000967712,0.247734375,63.42,5.071464814,
107.0125833,296.0703651,96.093241,0.000628845,0.160984375,41.212,3.295572499,
107.0125833,296.0703651,96.119736,0.000255707,0.065460938,16.758,1.340075802,
107.0125833,296.0703651,96.147114,0.000288528,0.073863281,18.909,1.512083383,
107.0125833,296.0703651,96.175376,0.000289078,0.074003906,18.945,1.514962171,
107.0125833,296.0703651,96.196572,0.001414993,0.362238281,92.733,7.415517922,
107.0125833,296.0703651,96.334347,0.0003647,0.093363281,23.901,1.911275316,
106.9976667,296.0703734,95.77,0.040606689,10.3953125,101.2,212.8064043,
106.9976667,296.0703734,95.795553,0.000842804,0.215757813,55.234,4.416860415,
106.9976667,296.0703734,95.802602,0.000513992,0.131582031,33.685,2.693665914,
106.9976667,296.0703734,95.809651,0.000614609,0.157339844,40.279,3.220963911,
106.9976667,296.0703734,95.8167,0.000508728,0.130234375,33.34,2.666077529,
106.9976667,296.0703734,95.845777,0.000547577,0.140179688,35.886,2.869671812,
106.9976667,296.0703734,95.857231,0.000564606,0.144539063,37.002,2.958914239,
106.9976667,296.0703734,95.879259,0.000568878,0.145632813,37.282,2.981304812,
106.9976667,296.0703734,95.906574,0.017465607,4.471195313,120.626,91.53154343,
106.9976667,296.0703734,96.043148,0.002996796,0.767179688,196.398,15.70522779,
106.9976667,296.0703734,96.17091,0.001051987,0.269308594,68.943,5.513118869,
106.9976667,296.0703734,96.191176,0.00274704,0.703242188,180.03,14.39633886,
106.9976667,296.0703734,96.304841,0.000475769,0.121796875,31.18,2.493350251,
106.9976667,296.0703734,96.328631,0.000951355,0.243546875,62.348,4.985740905,
106.98275,296.0703817,95.77,0.041058548,10.51098828,130.813,215.1744473,
106.98275,296.0703817,95.796222,0.000813324,0.208210938,53.302,4.262365461,
106.98275,296.0703817,95.802552,0.000601791,0.154058594,39.439,3.153792192,
106.98275,296.0703817,95.817924,0.000447464,0.114550781,29.325,2.345012704,
106.98275,296.0703817,95.838721,0.000581467,0.148855469,38.107,3.047277037,
106.98275,296.0703817,95.854997,0.000567398,0.145253906,37.185,2.973548078,
106.98275,296.0703817,95.873081,0.000463303,0.118605469,30.363,2.428017757,
106.98275,296.0703817,95.906538,0.017763504,4.547457031,140.149,93.09272614,
106.98275,296.0703817,95.924622,0.000858856,0.219867188,56.286,4.500984997,
106.98275,296.0703817,96.042172,0.003099869,0.793566406,203.153,16.24540037,
106.98275,296.0703817,96.105467,0.000662827,0.169683594,43.439,3.473657522,
106.98275,296.0703817,96.169667,0.000874924,0.223980469,57.339,4.585189545,
106.98275,296.0703817,96.191369,0.002615372,0.669535156,171.401,13.70630938,
106.98275,296.0703817,96.326098,0.001029449,0.263539063,67.466,5.395008596,
106.9678333,296.0703901,95.77,0.041224426,10.55345313,141.684,216.0437613,
106.9678333,296.0703901,95.796285,0.000900497,0.230527344,59.015,4.719213119,
106.9678333,296.0703901,95.80263,0.000488922,0.125164063,32.042,2.562281229,
106.9678333,296.0703901,95.809881,0.000629944,0.161265625,41.284,3.301330075,
106.9678333,296.0703901,95.818038,0.000455582,0.116628906,29.857,2.387554793,
106.9678333,296.0703901,95.823477,0.000521912,0.133609375,34.204,2.73516844,
106.9678333,296.0703901,95.846136,0.000484985,0.12415625,31.784,2.541649916,
106.9678333,296.0703901,95.857919,0.000527237,0.134972656,34.553,2.763076691,
106.9678333,296.0703901,95.905958,0.017680389,4.526179688,134.702,92.65714952,
106.9678333,296.0703901,95.955809,0.00046405,0.118796875,30.412,2.431936107,
106.9678333,296.0703901,96.042822,0.002859192,0.731953125,187.38,14.9840914,
106.9678333,296.0703901,96.111707,0.000424591,0.108695313,27.826,2.225143171,
106.9678333,296.0703901,96.173342,0.001487564,0.380816406,97.489,7.795837799,
106.9678333,296.0703901,96.192376,0.004097626,1.048992188,12.542,21.47431889,
106.9678333,296.0703901,96.213223,0.000677795,0.173515625,44.42,3.552104494,
106.9678333,296.0703901,96.308393,0.000532028,0.136199219,34.867,2.788186119,
106.9678333,296.0703901,96.328334,0.001194656,0.305832031,78.293,6.260804079,
106.9529167,296.0703984,95.77,0.040400742,10.34258984,87.703,211.7270987,
106.9529167,296.0703984,95.796373,0.000606354,0.155226563,39.738,3.177702125,
106.9529167,296.0703984,95.802526,0.0005457,0.139699219,35.763,2.859835953,
106.9529167,296.0703984,95.857029,0.00052652,0.134789063,34.506,2.759318273,
106.9529167,296.0703984,95.907137,0.017309998,4.431359375,110.428,90.71604677,
106.9529167,296.0703984,95.926476,0.000677719,0.173496094,44.415,3.551704663,
106.9529167,296.0703984,95.938784,0.000591263,0.151363281,38.749,3.098615422,
106.9529167,296.0703984,96.043394,0.002929535,0.749960938,191.99,15.3527362,
106.9529167,296.0703984,96.173498,0.000786636,0.201378906,51.553,4.122504345,
106.9529167,296.0703984,96.194596,0.001196167,0.30621875,78.392,6.268720746,
106.9529167,296.0703984,96.214814,0.000574722,0.147128906,37.665,3.011931918,
106.9529167,296.0703984,96.329974,0.000609894,0.156132813,39.97,3.196254314,
106.938,296.0704067,95.77,0.040859802,10.46010938,117.788,214.1328859,
106.938,296.0704067,95.795439,0.000932083,0.238613281,61.085,4.884743427,
106.938,296.0704067,95.802708,0.000537338,0.137558594,35.215,2.816014403,
106.938,296.0704067,95.809976,0.000456757,0.116929688,29.934,2.3937122,
106.938,296.0704067,95.822696,0.00056398,0.144378906,36.961,2.955635619,
106.938,296.0704067,95.84541,0.000492508,0.126082031,32.277,2.581073318,
106.938,296.0704067,95.857221,0.000531403,0.136039063,34.826,2.784907499,
106.938,296.0704067,95.887203,0.001107803,0.283597656,72.601,5.805635714,
106.938,296.0704067,95.906283,0.017922409,4.588136719,150.563,93.92549552,
106.938,296.0704067,96.043475,0.003023834,0.774101563,198.17,15.84692813,
106.938,296.0704067,96.174307,0.001112228,0.284730469,72.891,5.82882595,
106.938,296.0704067,96.192479,0.004084518,1.045636719,11.683,21.40562781,
106.938,296.0704067,96.3115,0.000582687,0.149167969,38.187,3.053674343,
106.938,296.0704067,96.329671,0.001269852,0.325082031,83.221,6.654878166,
106.938,296.0704067,96.460503,0.000520508,0.13325,34.112,2.727811538,
106.938,296.0869176,95.77,0.040607925,10.39562891,101.281,212.8128816,
106.938,296.0869176,95.795553,0.000570557,0.1460625,37.392,2.990101109,
106.938,296.0869176,95.802602,0.000649078,0.166164063,42.538,3.401607856,
106.938,296.0869176,95.817581,0.000561829,0.143828125,36.82,2.944360367,
106.938,296.0869176,95.851064,0.000593842,0.152023438,38.918,3.112129732,
106.938,296.0869176,95.907455,0.017184906,4.399335938,102.23,90.06048277,
106.938,296.0869176,96.043148,0.002802429,0.717421875,183.66,14.68661665,
106.938,296.0869176,96.111875,0.000695541,0.178058594,45.583,3.645105339,
106.938,296.0869176,96.194701,0.002480179,0.634925781,162.541,12.99780767,
106.938,296.0869176,96.332156,0.001144608,0.293019531,75.013,5.998514508,
106.9529167,296.0869093,95.77,0.041197006,10.54643359,139.887,215.9000618,
106.9529167,296.0869093,95.7955,0.000802917,0.205546875,52.62,4.207828422,
106.9529167,296.0869093,95.802786,0.000550278,0.140871094,36.063,2.883825853,
106.9529167,296.0869093,95.809162,0.00050766,0.129960938,33.27,2.660479886,
106.9529167,296.0869093,95.817358,0.000495285,0.126792969,32.459,2.59562719,
106.9529167,296.0869093,95.823733,0.000677994,0.173566406,44.433,3.553144057,
106.9529167,296.0869093,95.845591,0.000727554,0.186253906,47.681,3.812874705,
106.9529167,296.0869093,95.857431,0.000653427,0.167277344,42.823,3.424398261,
106.9529167,296.0869093,95.879288,0.000515503,0.13196875,33.784,2.701582581,
106.9529167,296.0869093,95.906611,0.017502335,4.480597656,123.033,91.72402239,
106.9529167,296.0869093,96.043221,0.00310347,0.794488281,203.389,16.26427242,
106.9529167,296.0869093,96.113348,0.000477676,0.122285156,31.305,2.503346042,
106.9529167,296.0869093,96.171635,0.000769821,0.197074219,50.451,4.034381446,
106.9529167,296.0869093,96.194404,0.002908722,0.744632813,190.626,15.24366212,
106.9529167,296.0869093,96.311889,0.000692368,0.177246094,45.375,3.628472342,
106.9529167,296.0869093,96.331015,0.001369522,0.350597656,89.753,7.17721825,
106.9678333,296.086901,95.77,0.04045932,10.35758594,91.542,212.0340895,
106.9678333,296.086901,95.795376,0.000768021,0.196613281,50.333,4.024945419,
106.9678333,296.086901,95.802376,0.000602753,0.154304688,39.502,3.158830071,
106.9678333,296.086901,95.822502,0.000477478,0.122234375,31.292,2.50230648,
106.9678333,296.086901,95.828627,0.000452454,0.115828125,29.652,2.371161694,
106.9678333,296.086901,95.856628,0.000425552,0.108941406,27.889,2.23018105,
106.9678333,296.086901,95.906504,0.017177597,4.397464844,101.751,90.0221789,
106.9678333,296.086901,95.934505,0.000441223,0.112953125,28.916,2.312306474,
106.9678333,296.086901,96.043008,0.003048676,0.780460938,199.798,15.97711332,
106.9678333,296.086901,96.14626,0.000523697,0.134066406,34.321,2.744524501,
106.9678333,296.086901,96.174261,0.002602707,0.666292969,170.571,13.63993732,
106.9678333,296.086901,96.194387,0.005750275,1.472070313,120.85,30.13531244,
106.9678333,296.086901,96.216262,0.000595123,0.152351563,39.002,3.118846904,
106.9678333,296.086901,96.31164,0.000988358,0.253019531,64.773,5.179659262,
106.9678333,296.086901,96.331765,0.002390076,0.611859375,156.636,12.52560647,
106.9678333,296.086901,96.468269,0.000509079,0.130324219,33.363,2.667916755,
106.9678333,296.086901,96.603023,0.000450546,0.115339844,29.527,2.361165903,
106.98275,296.0868926,95.77,0.039767334,10.1804375,46.192,208.4076163,
106.98275,296.0868926,95.785576,0.003247253,0.831296875,212.812,17.01779517,
106.98275,296.0868926,95.793822,0.001314697,0.3365625,86.16,6.889899217,
106.98275,296.0868926,95.801152,0.001086426,0.278125,71.2,5.693602882,
106.98275,296.0868926,95.809398,0.001067642,0.273316406,69.969,5.595164326,
106.98275,296.0868926,95.817644,0.000648926,0.166125,42.528,3.400808193,
106.98275,296.0868926,95.824974,0.000447784,0.114632813,29.346,2.346691997,
106.98275,296.0868926,95.849713,0.000556396,0.1424375,36.464,2.915892352,
106.98275,296.0868926,95.856126,0.000604568,0.154769531,39.621,3.168346064,
106.98275,296.0868926,95.871702,0.00063356,0.162191406,41.521,3.320282096,
106.98275,296.0868926,95.879032,0.000782227,0.20025,51.264,4.099394075,
106.98275,296.0868926,95.906519,0.017109985,4.38015625,97.32,89.66784808,
106.98275,296.0868926,95.922096,0.001771896,0.453605469,116.123,9.285930441,
106.98275,296.0868926,95.930342,0.000572632,0.14659375,37.528,3.00097653,
106.98275,296.0868926,95.936755,0.000845718,0.216503906,55.425,4.432133985,
106.98275,296.0868926,95.945001,0.000595322,0.152402344,39.015,3.119886467,
106.98275,296.0868926,95.953248,0.000473206,0.121140625,31.012,2.479915907,
106.98275,296.0868926,95.968824,0.000480682,0.123054688,31.502,2.51909941,
106.98275,296.0868926,95.978902,0.000419876,0.107488281,27.517,2.200433574,
106.98275,296.0868926,95.995395,0.000475403,0.121703125,31.156,2.491431059,
106.98275,296.0868926,96.002724,0.000438141,0.112164063,28.714,2.296153274,
106.98275,296.0868926,96.019217,0.000538086,0.13775,35.264,2.819932753,
106.98275,296.0868926,96.042123,0.002711609,0.694171875,177.708,14.21065703,
106.98275,296.0868926,96.059531,0.000528442,0.13528125,34.632,2.769394031,
106.98275,296.0868926,96.151155,0.000444931,0.113902344,29.159,2.331738292,
106.98275,296.0868926,96.174977,0.00087709,0.224535156,57.481,4.596544765,
106.98275,296.0868926,96.194218,0.004370728,1.11890625,30.44,22.90555631,
106.98275,296.0868926,96.209794,0.000572128,0.146464844,37.495,2.998337641,
106.98275,296.0868926,96.218957,0.000592911,0.151785156,38.857,3.107251786,
106.98275,296.0868926,96.26935,0.000437729,0.112058594,28.687,2.293994183,
106.98275,296.0868926,96.313329,0.000513504,0.131457031,33.653,2.691106991,
106.98275,296.0868926,96.331654,0.001844101,0.472089844,120.855,9.664331127,
106.98275,296.0868926,96.46909,0.00051413,0.131617188,33.694,2.694385611,
106.9976667,296.0868843,95.77,0.040227753,10.29830469,76.366,210.8205204,
106.9976667,296.0868843,95.795494,0.000730881,0.187105469,47.899,3.830307365,
106.9976667,296.0868843,95.801647,0.000572571,0.146578125,37.524,3.000656665,
106.9976667,296.0868843,95.809559,0.000521927,0.133613281,34.205,2.735248407,
106.9976667,296.0868843,95.822745,0.000456299,0.1168125,29.904,2.39131321,
106.9976667,296.0868843,95.829778,0.000574387,0.147042969,37.643,3.010172658,
106.9976667,296.0868843,95.845601,0.000512848,0.131289063,33.61,2.687668439,
106.9976667,296.0868843,95.857029,0.000656189,0.167984375,43.004,3.438872167,
106.9976667,296.0868843,95.872853,0.000542633,0.138914063,35.562,2.84376272,
106.9976667,296.0868843,95.906258,0.017484268,4.475972656,121.849,91.62934225,
106.9976667,296.0868843,96.042515,0.002936707,0.751796875,192.46,15.39032037,
106.9976667,296.0868843,96.110204,0.000432877,0.110816406,28.369,2.26856489,
106.9976667,296.0868843,96.118995,0.000527878,0.135136719,34.595,2.766435277,
106.9976667,296.0868843,96.194596,0.001490906,0.381671875,97.708,7.813350426,
106.9976667,296.0868843,96.33349,0.000870407,0.222824219,57.043,4.561519511,
107.0125833,296.086876,95.77,0.041259781,10.56250391,144.001,216.2290433,
107.0125833,296.086876,95.796539,0.000911743,0.23340625,59.752,4.778148306,
107.0125833,296.086876,95.80386,0.000557465,0.142710938,36.534,2.921489995,
107.0125833,296.086876,95.811181,0.000550171,0.14084375,36.056,2.883266088,
107.0125833,296.086876,95.819418,0.000435837,0.111574219,28.563,2.284078358,
107.0125833,296.086876,95.824908,0.000549271,0.140613281,35.997,2.878548075,
107.0125833,296.086876,95.854193,0.000533203,0.1365,34.944,2.794343527,
107.0125833,296.086876,95.877986,0.000630173,0.161324219,41.299,3.30252957,
107.0125833,296.086876,95.906355,0.018198166,4.658730469,168.635,95.37064709,
107.0125833,296.086876,95.931979,0.000492477,0.126074219,32.275,2.580913385,
107.0125833,296.086876,96.04271,0.003242599,0.830105469,212.507,16.99340544,
107.0125833,296.086876,96.120496,0.000582016,0.148996094,38.143,3.050155825,
107.0125833,296.086876,96.175404,0.00060434,0.154710938,39.606,3.167146569,
107.0125833,296.086876,96.195537,0.000628876,0.160992188,41.214,3.295732432,
107.0125833,296.086876,96.259597,0.000455933,0.11671875,29.88,2.389394018,
107.0125833,296.086876,96.330977,0.000495544,0.126859375,32.476,2.596986618,
107.0275,296.0868676,95.77,0.040317352,10.32124219,82.238,211.2900827,
107.0275,296.0868676,95.796495,0.000621048,0.158988281,40.701,3.254709703,
107.0275,296.0868676,95.801794,0.000616547,0.157835938,40.406,3.231119635,
107.0275,296.0868676,95.809743,0.000451569,0.115601563,29.594,2.366523647,
107.0275,296.0868676,95.817691,0.000538498,0.137855469,35.291,2.822091844,
107.0275,296.0868676,95.838004,0.000523499,0.134015625,34.308,2.743484939,
107.0275,296.0868676,95.850369,0.000747101,0.191257813,48.962,3.915311577,
107.0275,296.0868676,95.906009,0.018265381,4.6759375,173.04,95.72289878,
107.0275,296.0868676,95.931621,0.000486542,0.124554688,31.886,2.549806481,
107.0275,296.0868676,96.042017,0.003258667,0.83421875,213.56,17.07760999,
107.0275,296.0868676,96.175376,0.001025665,0.262570313,67.218,5.375176945,
107.0275,296.0868676,96.194806,0.002501114,0.640285156,163.913,13.10752148,
107.0275,296.0868676,96.330814,0.00100177,0.256453125,65.652,5.249949668,
107.0275,296.0868676,96.467706,0.00048938,0.12528125,32.072,2.564680219,
107.0424167,296.0868593,95.77,0.040317383,10.32125,82.24,211.2902427,
107.0424167,296.0868593,95.796495,0.000620987,0.158972656,40.697,3.254389838,
107.0424167,296.0868593,95.801794,0.000616562,0.157839844,40.407,3.231199602,
107.0424167,296.0868593,95.809743,0.000451523,0.115589844,29.591,2.366283748,
107.0424167,296.0868593,95.817691,0.000538391,0.137828125,35.284,2.82153208,
107.0424167,296.0868593,95.838004,0.000523422,0.133996094,34.303,2.743085107,
107.0424167,296.0868593,95.850369,0.000747223,0.191289063,48.97,3.915951308,
107.0424167,296.0868593,95.906009,0.018265457,4.675957031,173.045,95.72329861,
107.0424167,296.0868593,95.931621,0.000486588,0.124566406,31.889,2.55004638,
107.0424167,296.0868593,96.042017,0.00325853,0.834183594,213.551,17.07689029,
107.0424167,296.0868593,96.175376,0.001025696,0.262578125,67.22,5.375336878,
107.0424167,296.0868593,96.194806,0.002501022,0.640261719,163.907,13.10704168,
107.0424167,296.0868593,96.330814,0.001001816,0.256464844,65.655,5.250189567,
107.0424167,296.0868593,96.467706,0.000489426,0.125292969,32.075,2.564920118,
107.0573333,296.086851,95.77,0.008397797,2.149835938,38.358,44.01011088,
107.0573333,296.086851,95.795672,0.00014711,0.037660156,9.641,0.770955413,
107.0573333,296.086851,95.802754,0.000119278,0.030535156,7.817,0.625096822,
107.0573333,296.086851,95.816033,0.000102966,0.026359375,6.748,0.539612812,
107.0573333,296.086851,95.831082,0.000141495,0.036222656,9.273,0.741527802,
107.0573333,296.086851,95.843475,0.000100006,0.025601563,6.554,0.524099344,
107.0573333,296.086851,95.86295,0.000321548,0.082316406,21.073,1.685130527,
107.0573333,296.086851,95.963867,0.00074884,0.191703125,49.076,3.924427739,
107.0573333,296.086851,95.99662,0.00022757,0.058257813,14.914,1.192617884,
107.0573333,296.086851,96.025833,0.001253647,0.320933594,82.159,6.569953921,
107.0573333,296.086851,96.047079,0.003308777,0.847046875,216.844,17.34021943,
107.0573333,296.086851,96.068324,0.000548111,0.140316406,35.921,2.872470634,
107.0573333,296.086851,96.099307,0.000530609,0.135835938,34.774,2.78074925,
107.0573333,296.086851,96.328583,0.000118454,0.030324219,7.763,0.62077864,
107.07225,296.0868426,95.77,0.010928299,2.797644531,204.197,57.27164751,
107.07225,296.0868426,95.782659,0.001173996,0.300542969,76.939,6.152529664,
107.07225,296.0868426,95.797127,0.000149048,0.03815625,9.768,0.781111137,
107.07225,296.0868426,95.803457,0.000158295,0.040523438,10.374,0.829570734,
107.07225,296.0868426,95.824254,0.000138916,0.0355625,9.104,0.728013492,
107.07225,296.0868426,95.832392,0.000131119,0.033566406,8.593,0.687150696,
107.07225,296.0868426,95.9626,0.000282318,0.072273438,18.502,1.479537086,
107.07225,296.0868426,96.002386,0.000120407,0.030824219,7.891,0.631014331,
107.07225,296.0868426,96.012333,0.000117798,0.03015625,7.72,0.617340088,
